id,sex,age,edu,geo2,w
37415,1,1,0,Bayern,0.7630428683993563
37420,1,3,1,MVBB,0.299873153525749
37423,2,3,0,Nordrhein-Westfalen,3.1189950903552006
37424,2,3,1,RPSLHE,0.5796615792310356
37425,1,3,1,HBHHSHNS,0.31057878225346247
37427,2,1,0,Nordrhein-Westfalen,2.660033867403492
37429,1,1,0,Baden-Württemberg,1.430437910663729
37431,1,1,0,Berlin,0.8596856744110565
37433,1,1,1,Nordrhein-Westfalen,0.2771594920820162
37434,2,3,0,MVBB,1.557985824105763
37435,1,3,0,Baden-Württemberg,1.6626195702740991
37436,2,4,1,HBHHSHNS,0.59335422642501
37439,1,4,0,Bayern,1.304224702882832
37440,1,1,0,Bayern,0.7630428683993563
37442,2,3,1,RPSLHE,0.5796615792310356
37446,2,1,1,RPSLHE,0.6911030844845735
37447,2,3,0,Nordrhein-Westfalen,3.1189950903552006
37451,1,3,0,HBHHSHNS,1.253068132892974
37452,2,4,1,THSTSN,0.5732043935324015
37453,1,4,1,Bayern,0.22421157024559785
37454,1,5,1,Nordrhein-Westfalen,1.2060816028303516
37455,2,4,0,Baden-Württemberg,3.5102075358041405
37459,1,1,0,Baden-Württemberg,1.430437910663729
37462,2,3,0,Bayern,2.242987273185747
37464,1,4,0,HBHHSHNS,1.6404551592704457
37466,2,3,0,Bayern,2.242987273185747
37471,1,4,1,MVBB,0.41333231763074496
37472,2,1,1,Bayern,0.4035281215104976
37473,2,3,1,HBHHSHNS,0.5226429554371789
37475,2,4,0,RPSLHE,3.175306482871702
37479,2,4,0,RPSLHE,3.175306482871702
37481,2,3,0,Baden-Württemberg,3.079829261615288
37484,2,4,1,RPSLHE,0.5320604086025341
37485,1,4,1,MVBB,0.41333231763074496
37486,1,1,0,Baden-Württemberg,1.430437910663729
37490,2,1,1,Baden-Württemberg,0.5471312156761556
37491,2,4,1,Nordrhein-Westfalen,0.6274993277383306
37494,1,1,1,Baden-Württemberg,0.303950998023234
37495,2,1,1,RPSLHE,0.6911030844845735
37496,2,4,0,Nordrhein-Westfalen,3.3276170661351263
37497,2,4,0,Berlin,1.9946800612068458
37499,2,5,1,THSTSN,3.2158345218082194
37500,2,1,1,Nordrhein-Westfalen,0.5862917188845741
37501,2,1,0,Baden-Württemberg,2.341213294436197
37504,1,4,1,HBHHSHNS,0.39610843373716254
37505,1,1,0,Baden-Württemberg,1.430437910663729
37506,1,3,0,Baden-Württemberg,1.6626195702740991
37507,2,4,1,RPSLHE,0.5320604086025341
37510,2,1,1,Berlin,0.31123668005347876
37515,1,1,0,THSTSN,1.1522766131451354
37517,1,4,0,Nordrhein-Westfalen,2.2048953206354
37523,2,4,1,RPSLHE,0.5320604086025341
37525,1,4,0,RPSLHE,2.4670497589644014
37526,2,1,0,THSTSN,1.2410831973092047
37527,1,4,1,Nordrhein-Westfalen,0.490729535866323
37530,2,1,0,Bayern,0.953440422310601
37532,2,4,0,Bayern,1.5385500457963115
37535,1,1,0,HBHHSHNS,0.9822469782417969
37537,1,3,1,HBHHSHNS,0.31057878225346247
37538,1,1,0,HBHHSHNS,0.9822469782417969
37541,2,3,1,THSTSN,0.33486992540637
37542,2,3,1,HBHHSHNS,0.5226429554371789
37546,1,3,1,Berlin,0.16318181073267798
37551,1,4,0,RPSLHE,2.4670497589644014
37552,2,3,1,Berlin,0.3605812619359924
37554,1,3,1,Nordrhein-Westfalen,0.27940924444387544
37555,1,4,1,Bayern,0.22421157024559785
37557,1,3,1,HBHHSHNS,0.31057878225346247
37558,2,4,0,Nordrhein-Westfalen,3.3276170661351263
37559,2,4,1,RPSLHE,0.5320604086025341
37562,2,1,1,Baden-Württemberg,0.5471312156761556
37563,2,3,1,THSTSN,0.33486992540637
37566,1,4,0,Bayern,1.304224702882832
37568,2,3,1,Bayern,0.40266567717575724
37572,2,1,1,THSTSN,0.31732800809248657
37580,2,5,1,Baden-Württemberg,1.242606312871308
37581,1,1,0,RPSLHE,1.417134539329714
37582,1,3,1,RPSLHE,0.3464965156501962
37583,2,4,1,Nordrhein-Westfalen,0.6274993277383306
37586,2,1,1,HBHHSHNS,0.48934970433390784
37587,1,4,0,Baden-Württemberg,2.790222044021058
37588,1,1,0,RPSLHE,1.417134539329714
37589,2,3,1,Bayern,0.40266567717575724
37590,1,1,1,Baden-Württemberg,0.303950998023234
37591,2,5,0,RPSLHE,13.190732737254768
37594,1,4,1,Bayern,0.22421157024559785
37595,2,5,0,RPSLHE,13.190732737254768
37596,2,4,1,HBHHSHNS,0.59335422642501
37597,2,4,1,Berlin,0.34970384729577364
37598,1,3,0,HBHHSHNS,1.253068132892974
37601,2,4,0,RPSLHE,3.175306482871702
37603,1,4,1,THSTSN,0.38058207520844134
37605,1,4,1,Baden-Württemberg,0.5412145164533009
37606,2,3,0,THSTSN,1.7555177639987325
37608,2,1,0,HBHHSHNS,1.603430077404796
37609,2,4,1,RPSLHE,0.5320604086025341
37610,1,1,0,RPSLHE,1.417134539329714
37611,1,1,0,Bayern,0.7630428683993563
37615,2,1,1,Baden-Württemberg,0.5471312156761556
37616,2,1,1,Nordrhein-Westfalen,0.5862917188845741
37617,2,3,1,THSTSN,0.33486992540637
37618,1,3,1,Nordrhein-Westfalen,0.27940924444387544
37619,2,4,1,RPSLHE,0.5320604086025341
37620,2,3,1,Nordrhein-Westfalen,0.6566195985763772
37624,1,4,1,Baden-Württemberg,0.5412145164533009
37628,1,1,1,Berlin,0.15587707283277444
37631,2,1,0,Nordrhein-Westfalen,2.660033867403492
37632,1,3,1,HBHHSHNS,0.31057878225346247
37633,2,4,0,Bayern,1.5385500457963115
37634,2,1,1,Baden-Württemberg,0.5471312156761556
37635,1,1,0,Bayern,0.7630428683993563
37638,1,1,1,Berlin,0.15587707283277444
37639,1,1,1,RPSLHE,0.3191260325522322
37640,2,1,0,HBHHSHNS,1.603430077404796
37641,2,3,1,HBHHSHNS,0.5226429554371789
37642,1,4,1,Bayern,0.22421157024559785
37643,2,5,1,Berlin,1.3898066857672402
37644,2,3,1,Bayern,0.40266567717575724
37648,2,1,1,THSTSN,0.31732800809248657
37649,1,3,0,RPSLHE,1.772499631587075
37653,2,4,0,HBHHSHNS,2.5410498671013015
37657,1,1,0,Bayern,0.7630428683993563
37658,1,4,1,HBHHSHNS,0.39610843373716254
37662,2,1,1,Bayern,0.4035281215104976
37663,2,5,0,RPSLHE,13.190732737254768
37664,2,4,1,MVBB,0.583849851244912
37668,2,1,0,RPSLHE,2.2142876941539016
37669,1,1,0,HBHHSHNS,0.9822469782417969
37670,1,4,1,Baden-Württemberg,0.5412145164533009
37671,1,4,0,HBHHSHNS,1.6404551592704457
37674,1,1,0,RPSLHE,1.417134539329714
37679,1,1,0,Bayern,0.7630428683993563
37681,2,3,1,Bayern,0.40266567717575724
37683,1,1,1,HBHHSHNS,0.23543800530456288
37685,2,3,0,HBHHSHNS,2.168199800177167
37686,2,3,1,Nordrhein-Westfalen,0.6566195985763772
37688,2,3,0,RPSLHE,3.346084541874253
37690,2,1,1,Baden-Württemberg,0.5471312156761556
37691,1,1,0,HBHHSHNS,0.9822469782417969
37692,1,1,1,Baden-Württemberg,0.303950998023234
37694,1,1,1,Nordrhein-Westfalen,0.2771594920820162
37696,1,1,0,HBHHSHNS,0.9822469782417969
37700,1,1,0,Nordrhein-Westfalen,1.455456871139073
37702,2,3,1,Nordrhein-Westfalen,0.6566195985763772
37703,1,4,0,HBHHSHNS,1.6404551592704457
37706,1,1,1,Bayern,0.21229423648516815
37708,1,3,1,Berlin,0.16318181073267798
37713,1,1,1,HBHHSHNS,0.23543800530456288
37714,1,4,0,Bayern,1.304224702882832
37716,1,1,0,RPSLHE,1.417134539329714
37717,2,4,1,Baden-Württemberg,0.5812453928287536
37719,2,3,1,HBHHSHNS,0.5226429554371789
37722,2,4,1,Nordrhein-Westfalen,0.6274993277383306
37724,1,1,0,HBHHSHNS,0.9822469782417969
37725,2,3,0,Baden-Württemberg,3.079829261615288
37727,2,4,0,Nordrhein-Westfalen,3.3276170661351263
37728,1,4,1,HBHHSHNS,0.39610843373716254
37731,2,1,0,Bayern,0.953440422310601
37733,1,3,0,THSTSN,1.3445915331281455
37735,2,5,1,RPSLHE,1.5318802936034301
37738,2,3,1,HBHHSHNS,0.5226429554371789
37739,1,5,0,Bayern,1.8001263386248463
37740,2,1,1,HBHHSHNS,0.48934970433390784
37742,2,3,0,HBHHSHNS,2.168199800177167
37745,2,4,1,Baden-Württemberg,0.5812453928287536
37746,1,3,1,THSTSN,0.2339147486365962
37747,2,1,1,Bayern,0.4035281215104976
37750,1,4,0,Berlin,1.3862103097031517
37752,1,4,1,Bayern,0.22421157024559785
37755,2,1,1,Nordrhein-Westfalen,0.5862917188845741
37756,1,3,1,THSTSN,0.2339147486365962
37757,2,1,0,Bayern,0.953440422310601
37758,1,1,1,Baden-Württemberg,0.303950998023234
37760,1,1,0,THSTSN,1.1522766131451354
37761,2,3,1,RPSLHE,0.5796615792310356
37762,2,3,0,HBHHSHNS,2.168199800177167
37763,2,4,0,THSTSN,2.34530667145003
37765,2,1,0,Berlin,1.435476992009687
37766,1,4,1,Baden-Württemberg,0.5412145164533009
37767,1,1,1,THSTSN,0.1746858452453663
37768,2,3,1,Nordrhein-Westfalen,0.6566195985763772
37769,1,1,1,Nordrhein-Westfalen,0.2771594920820162
37770,2,1,0,RPSLHE,2.2142876941539016
37772,2,1,1,Baden-Württemberg,0.5471312156761556
37774,2,3,0,RPSLHE,3.346084541874253
37775,1,3,1,Bayern,0.25327032544608247
37777,2,4,1,Bayern,0.24423376662118426
37778,2,5,1,HBHHSHNS,1.2243733868191156
37779,1,4,0,Bayern,1.304224702882832
37781,1,4,0,HBHHSHNS,1.6404551592704457
37782,2,3,0,Bayern,2.242987273185747
37784,2,3,1,Baden-Württemberg,0.682307490956624
37785,2,4,0,Nordrhein-Westfalen,3.3276170661351263
37787,2,1,1,RPSLHE,0.6911030844845735
37788,1,3,1,RPSLHE,0.3464965156501962
37789,2,4,0,HBHHSHNS,2.5410498671013015
37790,1,3,1,Berlin,0.16318181073267798
37791,2,1,1,Baden-Württemberg,0.5471312156761556
37792,2,4,1,RPSLHE,0.5320604086025341
37794,1,3,0,Nordrhein-Westfalen,1.7042852518259892
37795,2,4,0,RPSLHE,3.175306482871702
37796,2,1,1,HBHHSHNS,0.48934970433390784
37800,2,4,0,Nordrhein-Westfalen,3.3276170661351263
37801,2,1,0,Bayern,0.953440422310601
37803,2,3,0,Nordrhein-Westfalen,3.1189950903552006
37804,2,1,0,Berlin,1.435476992009687
37805,2,3,1,Bayern,0.40266567717575724
37806,2,3,1,Bayern,0.40266567717575724
37808,2,5,1,THSTSN,3.2158345218082194
37809,1,3,1,THSTSN,0.2339147486365962
37810,1,1,0,RPSLHE,1.417134539329714
37813,2,3,1,HBHHSHNS,0.5226429554371789
37814,1,1,1,HBHHSHNS,0.23543800530456288
37818,2,1,0,HBHHSHNS,1.603430077404796
37821,2,1,0,THSTSN,1.2410831973092047
37822,2,1,0,Bayern,0.953440422310601
37826,1,4,0,Nordrhein-Westfalen,2.2048953206354
37827,1,4,1,RPSLHE,0.4736896754069664
37830,2,3,0,HBHHSHNS,2.168199800177167
37831,2,1,1,HBHHSHNS,0.48934970433390784
37834,1,3,1,Bayern,0.25327032544608247
37835,1,4,1,Berlin,0.1821297064423889
37836,1,1,1,HBHHSHNS,0.23543800530456288
37838,1,4,0,RPSLHE,2.4670497589644014
37840,1,1,0,Nordrhein-Westfalen,1.455456871139073
37841,2,4,0,Berlin,1.9946800612068458
37845,2,1,1,Baden-Württemberg,0.5471312156761556
37846,2,3,1,THSTSN,0.33486992540637
37848,2,3,1,Bayern,0.40266567717575724
37849,2,3,0,Berlin,2.455927849220744
37850,2,4,0,RPSLHE,3.175306482871702
37853,2,1,0,THSTSN,1.2410831973092047
37856,2,4,0,Nordrhein-Westfalen,3.3276170661351263
37858,1,1,0,RPSLHE,1.417134539329714
37859,1,4,1,Bayern,0.22421157024559785
37861,2,4,0,HBHHSHNS,2.5410498671013015
37863,2,3,1,Nordrhein-Westfalen,0.6566195985763772
37864,2,4,1,HBHHSHNS,0.59335422642501
37865,1,3,1,HBHHSHNS,0.31057878225346247
37867,1,1,1,RPSLHE,0.3191260325522322
37871,2,1,1,THSTSN,0.31732800809248657
37872,1,1,1,Baden-Württemberg,0.303950998023234
37874,1,3,1,Nordrhein-Westfalen,0.27940924444387544
37875,1,1,1,Berlin,0.15587707283277444
37877,2,3,0,Berlin,2.455927849220744
37879,2,3,0,THSTSN,1.7555177639987325
37880,1,4,0,HBHHSHNS,1.6404551592704457
37881,1,1,1,HBHHSHNS,0.23543800530456288
37886,2,5,1,Bayern,0.4814761786978579
37887,1,1,0,Nordrhein-Westfalen,1.455456871139073
37888,1,3,0,Baden-Württemberg,1.6626195702740991
37889,2,1,0,MVBB,1.274778194203845
37890,2,5,0,Baden-Württemberg,15.689319021593658
37891,2,3,1,RPSLHE,0.5796615792310356
37892,2,4,0,HBHHSHNS,2.5410498671013015
37894,2,1,0,Baden-Württemberg,2.341213294436197
37895,2,1,1,Nordrhein-Westfalen,0.5862917188845741
37896,1,1,1,Nordrhein-Westfalen,0.2771594920820162
37897,1,1,0,HBHHSHNS,0.9822469782417969
37898,2,1,1,HBHHSHNS,0.48934970433390784
37902,1,4,1,Baden-Württemberg,0.5412145164533009
37904,2,4,0,HBHHSHNS,2.5410498671013015
37905,1,3,0,Nordrhein-Westfalen,1.7042852518259892
37906,2,1,0,MVBB,1.274778194203845
37908,2,3,1,Berlin,0.3605812619359924
37911,2,1,0,Berlin,1.435476992009687
37913,2,3,0,RPSLHE,3.346084541874253
37914,1,4,0,Nordrhein-Westfalen,2.2048953206354
37915,2,4,1,RPSLHE,0.5320604086025341
37916,2,4,1,RPSLHE,0.5320604086025341
37918,1,3,0,Baden-Württemberg,1.6626195702740991
37921,2,1,0,Bayern,0.953440422310601
37924,2,4,1,HBHHSHNS,0.59335422642501
37925,1,1,0,MVBB,1.255963475830347
37927,2,4,0,HBHHSHNS,2.5410498671013015
37931,2,4,0,Nordrhein-Westfalen,3.3276170661351263
37932,1,1,0,Bayern,0.7630428683993563
37936,2,4,0,Nordrhein-Westfalen,3.3276170661351263
37937,2,4,1,Nordrhein-Westfalen,0.6274993277383306
37939,2,4,1,MVBB,0.583849851244912
37940,2,1,0,Baden-Württemberg,2.341213294436197
37943,2,1,1,Nordrhein-Westfalen,0.5862917188845741
37944,1,1,1,MVBB,0.1912077828755293
37948,1,1,0,MVBB,1.255963475830347
37951,2,1,1,Bayern,0.4035281215104976
37952,1,3,1,RPSLHE,0.3464965156501962
37954,2,4,0,Bayern,1.5385500457963115
37959,2,3,1,HBHHSHNS,0.5226429554371789
37960,2,4,0,THSTSN,2.34530667145003
37963,2,4,0,RPSLHE,3.175306482871702
37964,1,1,0,HBHHSHNS,0.9822469782417969
37965,1,4,1,MVBB,0.41333231763074496
37966,2,4,1,Nordrhein-Westfalen,0.6274993277383306
37967,1,1,1,Bayern,0.21229423648516815
37969,1,3,1,Baden-Württemberg,0.3311586714904999
37970,1,3,1,Berlin,0.16318181073267798
37979,2,1,0,MVBB,1.274778194203845
37980,2,1,1,THSTSN,0.31732800809248657
37982,2,4,1,Nordrhein-Westfalen,0.6274993277383306
37984,1,3,1,Baden-Württemberg,0.3311586714904999
37985,2,4,0,THSTSN,2.34530667145003
37986,2,4,1,Bayern,0.24423376662118426
37987,1,3,1,Berlin,0.16318181073267798
37989,1,4,1,MVBB,0.41333231763074496
37992,1,4,1,THSTSN,0.38058207520844134
37993,2,1,0,HBHHSHNS,1.603430077404796
37994,1,4,1,Baden-Württemberg,0.5412145164533009
37995,1,3,1,Nordrhein-Westfalen,0.27940924444387544
38000,1,3,1,Bayern,0.25327032544608247
38006,1,3,0,Bayern,1.3243987511555828
38008,2,3,0,RPSLHE,3.346084541874253
38014,2,1,1,Baden-Württemberg,0.5471312156761556
38015,1,1,1,Berlin,0.15587707283277444
38022,2,4,1,Baden-Württemberg,0.5812453928287536
38023,2,3,1,THSTSN,0.33486992540637
38026,1,1,0,Baden-Württemberg,1.430437910663729
38027,1,4,1,Berlin,0.1821297064423889
38029,2,1,1,HBHHSHNS,0.48934970433390784
38030,2,1,1,Baden-Württemberg,0.5471312156761556
38034,2,4,1,Bayern,0.24423376662118426
38035,2,1,1,Bayern,0.4035281215104976
38039,1,3,0,THSTSN,1.3445915331281455
38040,1,4,1,Baden-Württemberg,0.5412145164533009
38041,2,4,0,HBHHSHNS,2.5410498671013015
38043,2,3,0,HBHHSHNS,2.168199800177167
38044,2,1,0,Baden-Württemberg,2.341213294436197
38046,2,1,1,Baden-Württemberg,0.5471312156761556
38047,1,3,0,RPSLHE,1.772499631587075
38049,1,1,0,Berlin,0.8596856744110565
38050,2,1,0,Nordrhein-Westfalen,2.660033867403492
38054,1,3,1,Nordrhein-Westfalen,0.27940924444387544
38055,2,4,0,Baden-Württemberg,3.5102075358041405
38056,1,4,1,Berlin,0.1821297064423889
38057,1,1,0,HBHHSHNS,0.9822469782417969
38058,1,1,0,RPSLHE,1.417134539329714
38067,2,1,0,Baden-Württemberg,2.341213294436197
38068,2,4,1,HBHHSHNS,0.59335422642501
38069,2,4,0,HBHHSHNS,2.5410498671013015
38070,1,4,1,Baden-Württemberg,0.5412145164533009
38072,1,1,0,Bayern,0.7630428683993563
38074,2,4,0,THSTSN,2.34530667145003
38076,2,1,1,THSTSN,0.31732800809248657
38077,2,4,0,MVBB,2.4991330472480078
38080,2,4,1,Nordrhein-Westfalen,0.6274993277383306
38085,1,4,0,Nordrhein-Westfalen,2.2048953206354
38087,2,1,0,RPSLHE,2.2142876941539016
38088,2,3,1,Berlin,0.3605812619359924
38089,1,1,1,Berlin,0.15587707283277444
38092,1,1,0,Bayern,0.7630428683993563
38093,2,3,1,HBHHSHNS,0.5226429554371789
38094,2,4,1,HBHHSHNS,0.59335422642501
38095,1,1,1,Nordrhein-Westfalen,0.2771594920820162
38097,1,4,0,HBHHSHNS,1.6404551592704457
38098,2,4,1,Baden-Württemberg,0.5812453928287536
38099,2,1,1,Baden-Württemberg,0.5471312156761556
38101,2,4,0,THSTSN,2.34530667145003
38102,2,1,0,RPSLHE,2.2142876941539016
38103,2,3,1,RPSLHE,0.5796615792310356
38108,2,4,0,HBHHSHNS,2.5410498671013015
38111,1,3,1,Nordrhein-Westfalen,0.27940924444387544
38112,2,3,1,Bayern,0.40266567717575724
38113,1,4,0,Nordrhein-Westfalen,2.2048953206354
38114,2,1,1,Bayern,0.4035281215104976
38117,2,1,1,Bayern,0.4035281215104976
38118,2,1,0,Bayern,0.953440422310601
38119,1,3,1,Bayern,0.25327032544608247
38120,2,3,1,THSTSN,0.33486992540637
38125,2,1,0,Baden-Württemberg,2.341213294436197
38126,2,4,0,RPSLHE,3.175306482871702
38128,2,1,1,THSTSN,0.31732800809248657
38131,2,4,0,THSTSN,2.34530667145003
38132,2,4,0,Bayern,1.5385500457963115
38134,1,3,0,MVBB,1.6996817736985037
38136,1,4,1,RPSLHE,0.4736896754069664
38137,2,3,1,Baden-Württemberg,0.682307490956624
38138,1,3,1,Baden-Württemberg,0.3311586714904999
38141,1,3,0,RPSLHE,1.772499631587075
38142,1,3,1,Bayern,0.25327032544608247
38143,2,1,1,Nordrhein-Westfalen,0.5862917188845741
38144,1,3,1,HBHHSHNS,0.31057878225346247
38146,1,4,0,RPSLHE,2.4670497589644014
38147,1,5,1,Berlin,0.8215224567554373
38148,1,1,0,HBHHSHNS,0.9822469782417969
38150,2,4,0,Nordrhein-Westfalen,3.3276170661351263
38151,2,1,1,Nordrhein-Westfalen,0.5862917188845741
38156,2,4,1,RPSLHE,0.5320604086025341
38157,2,4,0,RPSLHE,3.175306482871702
38160,1,4,1,MVBB,0.41333231763074496
38165,1,4,1,THSTSN,0.38058207520844134
38166,1,4,1,MVBB,0.41333231763074496
38167,1,4,0,THSTSN,1.7638817116131427
38169,2,4,0,Nordrhein-Westfalen,3.3276170661351263
38171,2,4,0,Berlin,1.9946800612068458
38172,1,1,0,Baden-Württemberg,1.430437910663729
38175,1,4,1,Bayern,0.22421157024559785
38176,2,3,0,HBHHSHNS,2.168199800177167
38178,1,4,0,RPSLHE,2.4670497589644014
38179,1,4,1,RPSLHE,0.4736896754069664
38180,2,1,1,Nordrhein-Westfalen,0.5862917188845741
38181,1,1,1,Baden-Württemberg,0.303950998023234
38182,2,1,1,THSTSN,0.31732800809248657
38187,2,3,0,Bayern,2.242987273185747
38193,1,4,1,HBHHSHNS,0.39610843373716254
38196,1,3,0,RPSLHE,1.772499631587075
38198,1,1,1,Bayern,0.21229423648516815
38203,2,4,0,HBHHSHNS,2.5410498671013015
38204,2,4,1,RPSLHE,0.5320604086025341
38211,1,4,1,Baden-Württemberg,0.5412145164533009
38213,1,4,1,HBHHSHNS,0.39610843373716254
38214,2,1,1,RPSLHE,0.6911030844845735
38215,1,3,1,Baden-Württemberg,0.3311586714904999
38216,1,3,1,Bayern,0.25327032544608247
38218,2,3,1,Nordrhein-Westfalen,0.6566195985763772
38219,1,1,0,Berlin,0.8596856744110565
38220,1,1,0,THSTSN,1.1522766131451354
38225,2,4,1,Nordrhein-Westfalen,0.6274993277383306
38226,2,3,1,Baden-Württemberg,0.682307490956624
38229,2,4,0,Bayern,1.5385500457963115
38231,2,3,1,Bayern,0.40266567717575724
38233,2,4,1,Nordrhein-Westfalen,0.6274993277383306
38234,2,4,0,Bayern,1.5385500457963115
38235,2,1,1,Nordrhein-Westfalen,0.5862917188845741
38236,2,1,0,RPSLHE,2.2142876941539016
38238,1,1,0,HBHHSHNS,0.9822469782417969
38240,1,3,0,THSTSN,1.3445915331281455
38242,1,3,0,HBHHSHNS,1.253068132892974
38244,2,4,1,Baden-Württemberg,0.5812453928287536
38248,2,4,1,Baden-Württemberg,0.5812453928287536
38249,1,1,0,Bayern,0.7630428683993563
38251,2,4,0,Bayern,1.5385500457963115
38254,2,3,0,Nordrhein-Westfalen,3.1189950903552006
38259,1,3,0,Nordrhein-Westfalen,1.7042852518259892
38261,1,3,0,Bayern,1.3243987511555828
38262,1,3,1,Bayern,0.25327032544608247
38264,2,4,1,Baden-Württemberg,0.5812453928287536
38265,1,1,0,RPSLHE,1.417134539329714
38266,1,4,1,Nordrhein-Westfalen,0.490729535866323
38268,2,1,1,Bayern,0.4035281215104976
38269,2,4,1,THSTSN,0.5732043935324015
38274,2,1,0,Bayern,0.953440422310601
38275,2,1,1,Nordrhein-Westfalen,0.5862917188845741
38276,1,1,0,THSTSN,1.1522766131451354
38279,1,3,1,Berlin,0.16318181073267798
38280,2,5,0,THSTSN,31.492116552209573
38282,2,1,1,Bayern,0.4035281215104976
38284,1,4,1,RPSLHE,0.4736896754069664
38285,2,3,0,HBHHSHNS,2.168199800177167
38290,2,5,0,RPSLHE,13.190732737254768
38291,1,3,0,RPSLHE,1.772499631587075
38292,2,3,0,THSTSN,1.7555177639987325
38293,2,3,0,HBHHSHNS,2.168199800177167
38294,2,4,1,Berlin,0.34970384729577364
38295,1,1,0,Baden-Württemberg,1.430437910663729
38297,1,5,1,Berlin,0.8215224567554373
38299,1,4,0,Bayern,1.304224702882832
38301,2,4,1,RPSLHE,0.5320604086025341
38309,2,4,0,Bayern,1.5385500457963115
38310,1,4,1,Nordrhein-Westfalen,0.490729535866323
38313,1,3,1,HBHHSHNS,0.31057878225346247
38314,2,4,1,Bayern,0.24423376662118426
38317,2,1,0,HBHHSHNS,1.603430077404796
38319,1,4,0,Baden-Württemberg,2.790222044021058
38320,2,4,1,RPSLHE,0.5320604086025341
38326,2,1,0,HBHHSHNS,1.603430077404796
38328,1,1,1,HBHHSHNS,0.23543800530456288
38329,1,1,0,Bayern,0.7630428683993563
38330,1,1,0,HBHHSHNS,0.9822469782417969
38331,2,3,0,Baden-Württemberg,3.079829261615288
38332,2,4,0,Nordrhein-Westfalen,3.3276170661351263
38333,1,3,1,Nordrhein-Westfalen,0.27940924444387544
38334,2,3,1,RPSLHE,0.5796615792310356
38335,2,3,1,HBHHSHNS,0.5226429554371789
38337,2,3,1,RPSLHE,0.5796615792310356
38338,2,1,0,HBHHSHNS,1.603430077404796
38342,1,4,1,Nordrhein-Westfalen,0.490729535866323
38345,2,4,0,Bayern,1.5385500457963115
38350,1,3,0,HBHHSHNS,1.253068132892974
38351,1,3,0,Bayern,1.3243987511555828
38356,2,3,1,Berlin,0.3605812619359924
38359,2,3,1,Baden-Württemberg,0.682307490956624
38363,2,1,0,THSTSN,1.2410831973092047
38364,1,1,0,Nordrhein-Westfalen,1.455456871139073
38369,2,4,0,Baden-Württemberg,3.5102075358041405
38371,2,1,0,THSTSN,1.2410831973092047
38372,1,4,1,THSTSN,0.38058207520844134
38374,2,1,0,Berlin,1.435476992009687
38375,1,1,0,THSTSN,1.1522766131451354
38376,2,1,0,HBHHSHNS,1.603430077404796
38379,2,1,1,THSTSN,0.31732800809248657
38381,1,4,1,Nordrhein-Westfalen,0.490729535866323
38384,2,3,0,Baden-Württemberg,3.079829261615288
38386,2,1,0,Bayern,0.953440422310601
38387,1,4,0,MVBB,2.1452101705577786
38388,1,1,1,Baden-Württemberg,0.303950998023234
38389,2,3,1,RPSLHE,0.5796615792310356
38390,2,1,0,Baden-Württemberg,2.341213294436197
38391,2,3,0,THSTSN,1.7555177639987325
38392,1,1,1,Nordrhein-Westfalen,0.2771594920820162
38395,1,1,0,Bayern,0.7630428683993563
38396,2,1,1,THSTSN,0.31732800809248657
38397,2,3,0,HBHHSHNS,2.168199800177167
38398,2,4,1,Nordrhein-Westfalen,0.6274993277383306
38399,1,3,0,Bayern,1.3243987511555828
38401,1,3,1,THSTSN,0.2339147486365962
38402,1,4,1,Nordrhein-Westfalen,0.490729535866323
38403,1,1,0,HBHHSHNS,0.9822469782417969
38406,1,4,0,MVBB,2.1452101705577786
38409,1,1,0,Bayern,0.7630428683993563
38410,2,4,0,Baden-Württemberg,3.5102075358041405
38412,2,4,1,Baden-Württemberg,0.5812453928287536
38413,1,1,0,Baden-Württemberg,1.430437910663729
38414,2,1,0,Bayern,0.953440422310601
38418,2,4,0,MVBB,2.4991330472480078
38420,2,3,1,HBHHSHNS,0.5226429554371789
38423,1,1,0,Bayern,0.7630428683993563
38426,2,1,1,HBHHSHNS,0.48934970433390784
38428,2,3,0,Nordrhein-Westfalen,3.1189950903552006
38430,2,1,0,RPSLHE,2.2142876941539016
38432,1,1,1,Baden-Württemberg,0.303950998023234
38435,1,3,1,HBHHSHNS,0.31057878225346247
38438,2,4,0,THSTSN,2.34530667145003
38439,2,4,1,MVBB,0.583849851244912
38440,1,1,1,Baden-Württemberg,0.303950998023234
38447,1,4,1,Nordrhein-Westfalen,0.490729535866323
38449,2,3,1,THSTSN,0.33486992540637
38456,2,1,0,Baden-Württemberg,2.341213294436197
38458,1,4,0,Baden-Württemberg,2.790222044021058
38460,1,1,1,Nordrhein-Westfalen,0.2771594920820162
38462,2,3,0,RPSLHE,3.346084541874253
38463,1,5,0,RPSLHE,7.5062576487662955
38465,2,1,1,Bayern,0.4035281215104976
38466,2,1,1,Baden-Württemberg,0.5471312156761556
38467,2,3,0,THSTSN,1.7555177639987325
38469,1,1,0,THSTSN,1.1522766131451354
38471,1,1,1,THSTSN,0.1746858452453663
38472,1,4,1,Bayern,0.22421157024559785
38473,2,1,0,HBHHSHNS,1.603430077404796
38474,1,3,1,HBHHSHNS,0.31057878225346247
38475,2,3,1,RPSLHE,0.5796615792310356
38476,1,4,0,Bayern,1.304224702882832
38478,2,1,0,THSTSN,1.2410831973092047
38479,2,4,0,THSTSN,2.34530667145003
38480,1,1,1,Baden-Württemberg,0.303950998023234
38482,1,5,0,HBHHSHNS,6.644373098619728
